var,value_type,dataset_id,var_label
MARITALSTATUS_X,string,GA_SID_2015q4_CORE,Patient's marital status (as received from source)
MDC,int32,GA_SID_2015q4_CORE,MDC in effect on discharge date
MDC32,int32,GA_SID_2015q4_CORE,"MDC, version 32"
MDC_NoPOA,int32,GA_SID_2015q4_CORE,"MDC in use on discharge date, calculated without POA"
MDNUM1_R,int32,GA_SID_2015q4_CORE,Physician 1 number (re-identified)
MDNUM2_R,int32,GA_SID_2015q4_CORE,Physician 2 number (re-identified)
MDNUM3_R,int32,GA_SID_2015q4_CORE,Physician 3 number (re-identified)
MDNUM4_R,int32,GA_SID_2015q4_CORE,Physician 4 number (re-identified)
MEDINCSTQ,int32,GA_SID_2015q4_CORE,Median household income state quartile for patient ZIP Code
NCPT,int32,GA_SID_2015q4_CORE,Number of CPT/HCPCS procedures for this visit
OS_TIME,double,GA_SID_2015q4_CORE,Observation stay time summed from UNITS
PAY1,int32,GA_SID_2015q4_CORE,Primary expected payer (uniform)
PAY1_X,string,GA_SID_2015q4_CORE,Primary expected payer (as received from source)
PAY2,int32,GA_SID_2015q4_CORE,Secondary expected payer (uniform)
PAY2_X,string,GA_SID_2015q4_CORE,Secondary expected payer (as received from source)
PAY3,int32,GA_SID_2015q4_CORE,Tertiary expected payer (uniform)
PAY3_X,string,GA_SID_2015q4_CORE,Tertiary expected payer (as received from source)
PL_CBSA,int32,GA_SID_2015q4_CORE,Patient location: Core Based Statistical Area (CBSA)
PL_NCHS,int32,GA_SID_2015q4_CORE,Patient Location: NCHS Urban-Rural Code
PL_RUCC,int32,GA_SID_2015q4_CORE,Patient location: Rural-Urban Continuum Codes(RUCC)
PL_UIC,int32,GA_SID_2015q4_CORE,Patient location: Urban Influence Codes
PL_UR_CAT4,int32,GA_SID_2015q4_CORE,Patient Location: Urban-Rural 4 Categories
POA_Disch_Edit1,int32,GA_SID_2015q4_CORE,Discharge has POA missing on all nonexempt diagnoses
POA_Disch_Edit2,int32,GA_SID_2015q4_CORE,Discharge has POA missing on all nonexempt secondary diagnoses
POA_Hosp_Edit1,int32,GA_SID_2015q4_CORE,Hospital reported POA as Y on all diagnoses on all discharges
POA_Hosp_Edit2,int32,GA_SID_2015q4_CORE,Hospital reported POA as missing on all non-Medicare discharges
POA_Hosp_Edit3,int32,GA_SID_2015q4_CORE,Hospital reported POA as missing on all nonexempt diagnoses for 15% or more of d
POA_Hosp_Edit3_Value,double,GA_SID_2015q4_CORE,Percentage of discharges with all nonexempt diagnoses missing POA indicators
PRDAY1,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR1
PRDAY10,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR10
PRDAY11,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR11
PRDAY12,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR12
PRDAY13,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR13
PRDAY14,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR14
PRDAY15,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR15
PRDAY16,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR16
PRDAY17,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR17
PRDAY18,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR18
PRDAY19,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR19
PRDAY2,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR2
PRDAY20,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR20
PRDAY21,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR21
PRDAY22,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR22
PRDAY23,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR23
PRDAY24,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR24
PRDAY25,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR25
PRDAY26,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR26
PRDAY27,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR27
PRDAY28,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR28
PRDAY29,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR29
PRDAY3,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR3
PRDAY30,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR30
PRDAY31,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR31
PRDAY32,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR32
PRDAY33,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR33
PRDAY34,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR34
PRDAY35,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR35
PRDAY36,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR36
PRDAY37,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR37
PRDAY38,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR38
PRDAY39,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR39
PRDAY4,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR4
PRDAY40,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR40
PRDAY41,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR41
PRDAY42,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR42
PRDAY43,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR43
PRDAY44,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR44
PRDAY45,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR45
PRDAY46,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR46
PRDAY47,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR47
PRDAY48,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR48
PRDAY49,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR49
PRDAY5,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR5
PRDAY50,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR50
PRDAY6,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR6
PRDAY7,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR7
PRDAY8,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR8
PRDAY9,int32,GA_SID_2015q4_CORE,Number of days from admission to I10_PR9
PRMONTH1,int32,GA_SID_2015q4_CORE,Month of procedure 1
PRMONTH10,int32,GA_SID_2015q4_CORE,Month of procedure 10
PRMONTH11,int32,GA_SID_2015q4_CORE,Month of procedure 11
PRMONTH12,int32,GA_SID_2015q4_CORE,Month of procedure 12
PRMONTH13,int32,GA_SID_2015q4_CORE,Month of procedure 13
PRMONTH14,int32,GA_SID_2015q4_CORE,Month of procedure 14
PRMONTH15,int32,GA_SID_2015q4_CORE,Month of procedure 15
PRMONTH16,int32,GA_SID_2015q4_CORE,Month of procedure 16
PRMONTH17,int32,GA_SID_2015q4_CORE,Month of procedure 17
PRMONTH18,int32,GA_SID_2015q4_CORE,Month of procedure 18
PRMONTH19,int32,GA_SID_2015q4_CORE,Month of procedure 19
PRMONTH2,int32,GA_SID_2015q4_CORE,Month of procedure 2
PRMONTH20,int32,GA_SID_2015q4_CORE,Month of procedure 20
PRMONTH21,int32,GA_SID_2015q4_CORE,Month of procedure 21
PRMONTH22,int32,GA_SID_2015q4_CORE,Month of procedure 22
PRMONTH23,int32,GA_SID_2015q4_CORE,Month of procedure 23
PRMONTH24,int32,GA_SID_2015q4_CORE,Month of procedure 24
PRMONTH25,int32,GA_SID_2015q4_CORE,Month of procedure 25
PRMONTH26,int32,GA_SID_2015q4_CORE,Month of procedure 26
PRMONTH27,int32,GA_SID_2015q4_CORE,Month of procedure 27
PRMONTH28,int32,GA_SID_2015q4_CORE,Month of procedure 28
PRMONTH29,int32,GA_SID_2015q4_CORE,Month of procedure 29
PRMONTH3,int32,GA_SID_2015q4_CORE,Month of procedure 3
PRMONTH30,int32,GA_SID_2015q4_CORE,Month of procedure 30
PRMONTH31,int32,GA_SID_2015q4_CORE,Month of procedure 31
PRMONTH32,int32,GA_SID_2015q4_CORE,Month of procedure 32
PRMONTH33,int32,GA_SID_2015q4_CORE,Month of procedure 33
PRMONTH34,int32,GA_SID_2015q4_CORE,Month of procedure 34
PRMONTH35,int32,GA_SID_2015q4_CORE,Month of procedure 35
PRMONTH36,int32,GA_SID_2015q4_CORE,Month of procedure 36
PRMONTH37,int32,GA_SID_2015q4_CORE,Month of procedure 37
PRMONTH38,int32,GA_SID_2015q4_CORE,Month of procedure 38
PRMONTH39,int32,GA_SID_2015q4_CORE,Month of procedure 39
PRMONTH4,int32,GA_SID_2015q4_CORE,Month of procedure 4
PRMONTH40,int32,GA_SID_2015q4_CORE,Month of procedure 40
PRMONTH41,int32,GA_SID_2015q4_CORE,Month of procedure 41
PRMONTH42,int32,GA_SID_2015q4_CORE,Month of procedure 42
PRMONTH43,int32,GA_SID_2015q4_CORE,Month of procedure 43
PRMONTH44,int32,GA_SID_2015q4_CORE,Month of procedure 44
PRMONTH45,int32,GA_SID_2015q4_CORE,Month of procedure 45
PRMONTH46,int32,GA_SID_2015q4_CORE,Month of procedure 46
PRMONTH47,int32,GA_SID_2015q4_CORE,Month of procedure 47
PRMONTH48,int32,GA_SID_2015q4_CORE,Month of procedure 48
PRMONTH49,int32,GA_SID_2015q4_CORE,Month of procedure 49
PRMONTH5,int32,GA_SID_2015q4_CORE,Month of procedure 5
PRMONTH50,int32,GA_SID_2015q4_CORE,Month of procedure 50
PRMONTH6,int32,GA_SID_2015q4_CORE,Month of procedure 6
PRMONTH7,int32,GA_SID_2015q4_CORE,Month of procedure 7
PRMONTH8,int32,GA_SID_2015q4_CORE,Month of procedure 8
PRMONTH9,int32,GA_SID_2015q4_CORE,Month of procedure 9
PRVER,int32,GA_SID_2015q4_CORE,Procedure Version
PRYEAR1,int32,GA_SID_2015q4_CORE,Year of procedure 1
PRYEAR10,int32,GA_SID_2015q4_CORE,Year of procedure 10
PRYEAR11,int32,GA_SID_2015q4_CORE,Year of procedure 11
PRYEAR12,int32,GA_SID_2015q4_CORE,Year of procedure 12
PRYEAR13,int32,GA_SID_2015q4_CORE,Year of procedure 13
PRYEAR14,int32,GA_SID_2015q4_CORE,Year of procedure 14
PRYEAR15,int32,GA_SID_2015q4_CORE,Year of procedure 15
PRYEAR16,int32,GA_SID_2015q4_CORE,Year of procedure 16
PRYEAR17,int32,GA_SID_2015q4_CORE,Year of procedure 17
PRYEAR18,int32,GA_SID_2015q4_CORE,Year of procedure 18
PRYEAR19,int32,GA_SID_2015q4_CORE,Year of procedure 19
PRYEAR2,int32,GA_SID_2015q4_CORE,Year of procedure 2
PRYEAR20,int32,GA_SID_2015q4_CORE,Year of procedure 20
PRYEAR21,int32,GA_SID_2015q4_CORE,Year of procedure 21
PRYEAR22,int32,GA_SID_2015q4_CORE,Year of procedure 22
PRYEAR23,int32,GA_SID_2015q4_CORE,Year of procedure 23
PRYEAR24,int32,GA_SID_2015q4_CORE,Year of procedure 24
PRYEAR25,int32,GA_SID_2015q4_CORE,Year of procedure 25
PRYEAR26,int32,GA_SID_2015q4_CORE,Year of procedure 26
PRYEAR27,int32,GA_SID_2015q4_CORE,Year of procedure 27
PRYEAR28,int32,GA_SID_2015q4_CORE,Year of procedure 28
PRYEAR29,int32,GA_SID_2015q4_CORE,Year of procedure 29
PRYEAR3,int32,GA_SID_2015q4_CORE,Year of procedure 3
PRYEAR30,int32,GA_SID_2015q4_CORE,Year of procedure 30
PRYEAR31,int32,GA_SID_2015q4_CORE,Year of procedure 31
PRYEAR32,int32,GA_SID_2015q4_CORE,Year of procedure 32
PRYEAR33,int32,GA_SID_2015q4_CORE,Year of procedure 33
PRYEAR34,int32,GA_SID_2015q4_CORE,Year of procedure 34
PRYEAR35,int32,GA_SID_2015q4_CORE,Year of procedure 35
PRYEAR36,int32,GA_SID_2015q4_CORE,Year of procedure 36
PRYEAR37,int32,GA_SID_2015q4_CORE,Year of procedure 37
PRYEAR38,int32,GA_SID_2015q4_CORE,Year of procedure 38
PRYEAR39,int32,GA_SID_2015q4_CORE,Year of procedure 39
PRYEAR4,int32,GA_SID_2015q4_CORE,Year of procedure 4
PRYEAR40,int32,GA_SID_2015q4_CORE,Year of procedure 40
PRYEAR41,int32,GA_SID_2015q4_CORE,Year of procedure 41
PRYEAR42,int32,GA_SID_2015q4_CORE,Year of procedure 42
PRYEAR43,int32,GA_SID_2015q4_CORE,Year of procedure 43
PRYEAR44,int32,GA_SID_2015q4_CORE,Year of procedure 44
PRYEAR45,int32,GA_SID_2015q4_CORE,Year of procedure 45
PRYEAR46,int32,GA_SID_2015q4_CORE,Year of procedure 46
PRYEAR47,int32,GA_SID_2015q4_CORE,Year of procedure 47
PRYEAR48,int32,GA_SID_2015q4_CORE,Year of procedure 48
PRYEAR49,int32,GA_SID_2015q4_CORE,Year of procedure 49
PRYEAR5,int32,GA_SID_2015q4_CORE,Year of procedure 5
PRYEAR50,int32,GA_SID_2015q4_CORE,Year of procedure 50
PRYEAR6,int32,GA_SID_2015q4_CORE,Year of procedure 6
PRYEAR7,int32,GA_SID_2015q4_CORE,Year of procedure 7
PRYEAR8,int32,GA_SID_2015q4_CORE,Year of procedure 8
PRYEAR9,int32,GA_SID_2015q4_CORE,Year of procedure 9
PSTATE,string,GA_SID_2015q4_CORE,Patient State postal code
PSTCO,int32,GA_SID_2015q4_CORE,Patient state/county FIPS code
PSTCO2,int32,GA_SID_2015q4_CORE,"Patient state/county FIPS code, possibly derived from ZIP Code"
PointOfOriginUB04,string,GA_SID_2015q4_CORE,"Point of origin for admission or visit, UB-04 standard coding"
PointOfOrigin_X,string,GA_SID_2015q4_CORE,"Point of origin for admission or visit, as received from source"
PrimLang,string,GA_SID_2015q4_CORE,Primary language of patient
RACE,int32,GA_SID_2015q4_CORE,Race (uniform)
RACE_X,string,GA_SID_2015q4_CORE,Race (as received from source)
TOTCHG,double,GA_SID_2015q4_CORE,Total charges (cleaned)
TOTCHG_X,double,GA_SID_2015q4_CORE,Total charges (as received from source)
TRAN_IN,int32,GA_SID_2015q4_CORE,Transfer in indicator
TRAN_OUT,int32,GA_SID_2015q4_CORE,Transfer out indicator
VisitLink,int32,GA_SID_2015q4_CORE,Visit linkage variable
YEAR,int32,GA_SID_2015q4_CORE,Calendar year
ZIP,string,GA_SID_2015q4_CORE,Patient ZIP Code
ZIP3,string,GA_SID_2015q4_CORE,"Patient ZIP Code, first 3 digits"
ZIPINC_QRTL,int32,GA_SID_2015q4_CORE,Median household income national quartile for patient ZIP Code
I10_BODYSYSTEM1,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 1
I10_BODYSYSTEM10,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 10
I10_BODYSYSTEM11,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 11
I10_BODYSYSTEM12,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 12
I10_BODYSYSTEM13,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 13
I10_BODYSYSTEM14,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 14
I10_BODYSYSTEM15,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 15
I10_BODYSYSTEM16,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 16
I10_BODYSYSTEM17,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 17
I10_BODYSYSTEM18,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 18
I10_BODYSYSTEM19,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 19
I10_BODYSYSTEM2,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 2
I10_BODYSYSTEM20,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 20
I10_BODYSYSTEM21,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 21
I10_BODYSYSTEM22,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 22
I10_BODYSYSTEM23,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 23
I10_BODYSYSTEM24,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 24
I10_BODYSYSTEM25,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 25
I10_BODYSYSTEM26,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 26
I10_BODYSYSTEM27,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 27
I10_BODYSYSTEM28,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 28
I10_BODYSYSTEM29,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 29
I10_BODYSYSTEM3,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 3
I10_BODYSYSTEM30,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 30
I10_BODYSYSTEM31,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 31
I10_BODYSYSTEM32,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 32
I10_BODYSYSTEM33,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 33
I10_BODYSYSTEM34,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 34
I10_BODYSYSTEM35,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 35
I10_BODYSYSTEM36,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 36
I10_BODYSYSTEM37,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 37
I10_BODYSYSTEM38,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 38
I10_BODYSYSTEM39,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 39
I10_BODYSYSTEM4,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 4
I10_BODYSYSTEM40,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 40
I10_BODYSYSTEM41,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 41
I10_BODYSYSTEM42,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 42
I10_BODYSYSTEM43,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 43
I10_BODYSYSTEM44,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 44
I10_BODYSYSTEM45,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 45
I10_BODYSYSTEM46,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 46
I10_BODYSYSTEM47,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 47
I10_BODYSYSTEM48,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 48
I10_BODYSYSTEM49,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 49
I10_BODYSYSTEM5,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 5
I10_BODYSYSTEM50,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 50
I10_BODYSYSTEM6,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 6
I10_BODYSYSTEM7,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 7
I10_BODYSYSTEM8,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 8
I10_BODYSYSTEM9,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 9
I10_CHRON1,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 1
I10_CHRON10,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 10
I10_CHRON11,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 11
I10_CHRON12,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 12
I10_CHRON13,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 13
I10_CHRON14,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 14
I10_CHRON15,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 15
I10_CHRON16,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 16
I10_CHRON17,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 17
I10_CHRON18,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 18
I10_CHRON19,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 19
I10_CHRON2,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 2
I10_CHRON20,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 20
I10_CHRON21,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 21
I10_CHRON22,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 22
I10_CHRON23,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 23
I10_CHRON24,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 24
I10_CHRON25,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 25
I10_CHRON26,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 26
I10_CHRON27,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 27
I10_CHRON28,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 28
I10_CHRON29,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 29
I10_CHRON3,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 3
I10_CHRON30,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 30
I10_CHRON31,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 31
I10_CHRON32,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 32
I10_CHRON33,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 33
I10_CHRON34,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 34
I10_CHRON35,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 35
I10_CHRON36,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 36
I10_CHRON37,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 37
I10_CHRON38,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 38
I10_CHRON39,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 39
I10_CHRON4,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 4
I10_CHRON40,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 40
I10_CHRON41,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 41
I10_CHRON42,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 42
I10_CHRON43,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 43
I10_CHRON44,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 44
I10_CHRON45,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 45
I10_CHRON46,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 46
I10_CHRON47,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 47
I10_CHRON48,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 48
I10_CHRON49,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 49
I10_CHRON5,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 5
I10_CHRON50,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 50
I10_CHRON6,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 6
I10_CHRON7,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 7
I10_CHRON8,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 8
I10_CHRON9,int32,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Chronic condition indicator 9
I10_DXMCCS1,string,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Multi-Level CCS:  Diagnosis 1
I10_DXMCCS10,string,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Multi-Level CCS:  Diagnosis 10
I10_DXMCCS11,string,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Multi-Level CCS:  Diagnosis 11
I10_DXMCCS12,string,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Multi-Level CCS:  Diagnosis 12
I10_DXMCCS13,string,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Multi-Level CCS:  Diagnosis 13
I10_DXMCCS14,string,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Multi-Level CCS:  Diagnosis 14
I10_DXMCCS15,string,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Multi-Level CCS:  Diagnosis 15
I10_DXMCCS16,string,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Multi-Level CCS:  Diagnosis 16
I10_DXMCCS17,string,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Multi-Level CCS:  Diagnosis 17
I10_DXMCCS18,string,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Multi-Level CCS:  Diagnosis 18
I10_DXMCCS19,string,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Multi-Level CCS:  Diagnosis 19
I10_DXMCCS2,string,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Multi-Level CCS:  Diagnosis 2
I10_DXMCCS20,string,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Multi-Level CCS:  Diagnosis 20
I10_DXMCCS21,string,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Multi-Level CCS:  Diagnosis 21
I10_DXMCCS22,string,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Multi-Level CCS:  Diagnosis 22
I10_DXMCCS23,string,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Multi-Level CCS:  Diagnosis 23
I10_DXMCCS24,string,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Multi-Level CCS:  Diagnosis 24
I10_DXMCCS25,string,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Multi-Level CCS:  Diagnosis 25
I10_DXMCCS26,string,GA_SID_2015q4_DX_PR_GRPS,ICD-10-CM Multi-Level CCS:  Diagnosis 26
